constraint_type,support,fidelity_micro_f1,primary_fix_rate,primary_exact_rate,primary_alternative_rate,primary_total,gfr,srr,sir,disruption_add_mean,disruption_del_mean,disruption_total_ops_mean,disruption_changed_mean
conflictWith,30184,0.6868766441121443,0.9736449774715081,0.8024946991783727,0.17115027829313545,60368,0.9339679562934052,0.006831987881840034,0.006791827923814861,0.2037503313013517,0.9737609329446064,1.1775112642459582,1.1775112642459582
single,35917,0.6605373105324523,0.9744967564106134,0.7927861458362335,0.18171061057437982,71834,0.9661019106788901,0.004430088451820785,0.0006896368026787338,0.1715343709107108,0.9746638082245176,1.1461981791352285,1.1461981791352285
inverse,30000,0.7184428097129092,0.8695833333333334,0.7479166666666667,0.12166666666666667,60000,0.7668038309690928,0.029712197026412025,0.0046256999197268256,0.7516666666666667,0.2723333333333333,1.024,1.024
type,30000,0.503440853201135,0.7423333333333333,0.6052666666666666,0.13706666666666667,60000,0.9195064301734635,0.01744072001944587,0.05049802790407394,0.6981666666666667,0.3238666666666667,1.0220333333333333,1.0220333333333333
valueType,30000,0.43811272500737736,0.7130333333333333,0.6891833333333334,0.02385,60000,0.7447525369099057,0.013055614973353433,0.03421416366833585,0.9456666666666667,0.07096666666666666,1.0166333333333333,1.0166333333333333
distinct,68462,0.6562452551520421,0.9960635096842044,0.8175995442727353,0.17846396541146914,136924,0.93465808933051,0.0008139753078492841,0.7596642548160815,0.05924454441880167,0.9989629283398089,1.0582074727586106,1.0582074727586106
itemRequiresStatement,30000,0.6605087725116912,0.8690833333333333,0.7674333333333333,0.10165,60000,0.9196047348830313,0.010351042651311858,0.011360200853698422,0.8770666666666667,0.12796666666666667,1.0050333333333332,1.0050333333333332
valueRequiresStatement,30001,0.7339446547448113,0.9076030798973368,0.8299723342555249,0.07763074564181194,60002,0.6691376166825753,0.0033118049898282955,0.014688583627779358,0.9187027099096696,0.10272990900303323,1.021432618912703,1.021432618912703
oneOf,2056,0.9729579035405631,0.953307392996109,0.9530642023346303,0.00024319066147859923,4112,0.7628446846508721,0.018089593416504023,0.016679686304341777,0.7913424124513618,0.953307392996109,1.7446498054474708,1.7446498054474708
